Date,Open,High,Low,Close,Adj Close,Volume,trend_pred
2016-05-03,206.52000427246094,206.8000030517578,205.27999877929688,206.16000366210938,180.70115661621094,106422100,0.7119123136168941
2016-05-04,204.99000549316406,205.85000610351562,204.4199981689453,205.00999450683594,179.69317626953125,92243800,0.6589464406987169
2016-05-05,205.55999755859375,205.97999572753906,204.47000122070312,204.97000122070312,179.6581268310547,67619200,0.714437429603161
2016-05-06,204.05999755859375,205.77000427246094,203.8800048828125,205.72000122070312,180.31544494628906,89315000,0.7261804608439169
2016-05-09,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,180.46446228027344,74374900,0.6972002542949277
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,182.70835876464844,77472200,0.804115929868804
2016-05-11,207.91000366210938,208.5399932861328,206.5,206.5,180.99916076660156,81727000,0.7756818176363163
2016-05-12,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,181.05174255371094,89586300,0.7417061239706854
2016-05-13,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,179.47406005859375,96474600,0.624959937422474
2016-05-16,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,181.2445831298828,77486800,0.7231498731012178
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,179.5529022216797,114924900,0.5620228636966629
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,179.60549926757812,120062100,0.5280326419669988
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,178.98316955566406,115430500,0.520900287431412
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,180.11386108398438,104990400,0.6672812738098106
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,179.86843872070312,58682600,0.7124288231865511
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,182.199951171875,93537800,0.7996745058086441
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,183.4358367919922,76621400,0.8448556951281208
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,183.48838806152344,55280700,0.9129060420821211
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,184.27731323242188,64211200,0.9318951679116902
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,183.9266815185547,109879400,0.8678675474555777
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,184.3036346435547,69936200,0.9001353841062276
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,184.8646240234375,63044700,0.9250558492710889
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,184.31240844726562,101757100,0.9451818909586938
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,185.25022888183594,64887000,0.9712797254548461
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,185.5395050048828,60974800,0.9713612862761803
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,186.1442413330078,66170900,0.9555161741120227
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,185.89004516601562,73786900,0.96840155991317
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,184.1283416748047,113829200,0.846931830438518
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,182.70835876464844,117751200,0.7077368943526342
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,182.34898376464844,125059300,0.6216138034693437
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,182.09481811523438,109124500,0.6436006498876176
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,182.63819885253906,149533100,0.6677192841277292
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,181.95806884765625,117055700,0.6000241234480035
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,183.12986755371094,82789600,0.74079389495031
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,183.64968872070312,72461700,0.7767894308956229
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,183.3501434326172,95560500,0.7940300322656954
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,185.7378387451172,102731400,0.8384141747327731
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,179.0681610107422,333444400,0.3417514011591877
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,175.86109924316406,230775800,0.14517078956594426
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,179.03286743164062,159382400,0.3019770557234623
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,182.08143615722656,137328600,0.5420059918160707
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,184.5659942626953,165021900,0.7846253471985523
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,184.95370483398438,106055300,0.8166882103657576
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,183.62326049804688,109803700,0.6832019078610994
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,184.72457885742188,96021500,0.7470100257732276
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,184.61000061035156,85593800,0.7616097230685178
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,187.3590087890625,133971000,0.8780242922890563
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,188.01979064941406,73633900,0.9296671109624209
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,189.3854522705078,101275600,0.8921157332184945
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,190.41629028320312,91230900,0.9187559645267338
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,190.16079711914062,107155400,0.9066969950006728
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,190.6718292236328,58725900,0.9595152181162773
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,190.47792053222656,54345700,0.9609392794286088
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,191.27093505859375,58159500,0.9416070917616697
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,190.5484619140625,67777300,0.94313379665646
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,191.40310668945312,62787500,0.9141139608107276
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,190.88328552246094,55873100,0.9612682117451508
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,190.97140502929688,70080500,0.9710617766733743
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,190.98902893066406,65035700,0.9519173574186075
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,191.29737854003906,79519400,0.9575192942438769
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,191.1387939453125,73311400,0.9063090949956557
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,189.9141082763672,92295500,0.84334386155135
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,190.4691619873047,53993600,0.8765765010581501
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,190.6718292236328,46585500,0.8711773026745977
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,192.2312774658203,71892200,0.9017514294004473
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,192.1167449951172,39906500,0.897972556776162
2016-08-09,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,192.2312774658203,51251700,0.8973661384031411
2016-08-10,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,191.75547790527344,57941100,0.8859604313476465
2016-08-11,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,192.64537048339844,72504300,0.9309752961646675
2016-08-12,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,192.47801208496094,61313500,0.9206337267056571
2016-08-15,218.88999938964844,219.5,218.8800048828125,219.08999633789062,193.0331268310547,49813500,0.9385617324128965
2016-08-16,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,192.03746032714844,53213600,0.8497968956819634
2016-08-17,218.0,218.52999877929688,217.02000427246094,218.3699951171875,192.39866638183594,75134300,0.8494887835358422
2016-08-18,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,192.8303985595703,52989300,0.9230749866446963
2016-08-19,218.30999755859375,218.75,217.74000549316406,218.5399932861328,192.54843139648438,75443000,0.8829460979450683
2016-08-22,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,192.53965759277344,61368800,0.8460059670367113
2016-08-23,219.25,219.60000610351562,218.89999389648438,218.97000122070312,192.92735290527344,53399200,0.8975431241079859
2016-08-24,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,191.94053649902344,71728900,0.618356062854653
2016-08-25,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,191.8083953857422,69224800,0.6035260347994894
2016-08-26,217.9199981689453,219.1199951171875,216.25,217.2899932861328,191.4470977783203,122506300,0.5722648589734414
2016-08-29,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,192.389892578125,70502200,0.4011829347602827
2016-08-30,218.25999450683594,218.58999633789062,217.35000610351562,218.0,192.0727081298828,58114500,0.5098500267501553
2016-08-31,217.61000061035156,217.75,216.47000122070312,217.3800048828125,191.5264434814453,85269500,0.3911572802569078
2016-09-01,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,191.5352325439453,97844200,0.3706848378976928
2016-09-02,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,192.39866638183594,79293900,0.37448606243803345
2016-09-06,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,192.98016357421875,56702100,0.4102715616073628
2016-09-07,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,192.96258544921875,76554900,0.4261135150786897
2016-09-08,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,192.5220184326172,74102900,0.4384559358611867
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,187.9140625,221589100,0.2791288717196881
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,190.61013793945312,168110900,0.3219810473646188
2016-09-13,214.83999633789062,215.14999389648438,212.5,213.22999572753906,187.8699951171875,182828800,0.25517400905320625
2016-09-14,213.2899932861328,214.6999969482422,212.5,213.14999389648438,187.7995147705078,134185500,0.25490988467071907
2016-09-15,212.9600067138672,215.72999572753906,212.75,215.27999877929688,189.67620849609375,134427900,0.3424585982689056
2016-09-16,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,188.94297790527344,155236400,0.2726615034394453
2016-09-19,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,188.97842407226562,80250500,0.2827527533343262
2016-09-20,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,188.98727416992188,69665300,0.2821942215959312
2016-09-21,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,191.1125030517578,110284400,0.34305874008844484
2016-09-22,217.0,217.52999877929688,216.7100067138672,217.17999267578125,192.3168487548828,76678700,0.5182874291763
2016-09-23,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,191.2630615234375,73630900,0.3292869017300407
2016-09-26,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,189.7134246826172,89827300,0.32905215037035096
2016-09-27,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,190.89109802246094,78494800,0.2921533630229892
2016-09-28,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,191.83863830566406,87411000,0.4561165341177898
2016-09-29,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,190.10301208496094,128070600,0.295799236907916
2016-09-30,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,191.53756713867188,117202900,0.35590508526642806
2016-10-03,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,191.0771026611328,83512100,0.28202946538273255
2016-10-04,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,190.10301208496094,119948100,0.3805343720988167
2016-10-05,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,190.9442596435547,72816000,0.3427068822098111
2016-10-06,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,191.0771026611328,62927400,0.45354779619787833
2016-10-07,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,190.4217987060547,89788300,0.5047743715957196
2016-10-10,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,191.41360473632812,51855000,0.5272208849270468
2016-10-11,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,188.99609375,130367400,0.49339925307180593
2016-10-12,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,189.24407958984375,73866100,0.5921943067879462
2016-10-13,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,188.6242218017578,101357000,0.5428275196754221
2016-10-14,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,188.72164916992188,93346200,0.6358580301357707
2016-10-17,213.08999633789062,213.38999938964844,212.1699981689453,212.3800048828125,188.0663604736328,58275700,0.5889191470897455
2016-10-18,214.24000549316406,214.30999755859375,213.27000427246094,213.7100067138672,189.24407958984375,76869700,0.6959206329678534
2016-10-19,214.02000427246094,214.63999938964844,213.60000610351562,214.27999877929688,189.74879455566406,66519200,0.6937059696743847
2016-10-20,213.8699951171875,214.52999877929688,213.11000061035156,213.8800048828125,189.3946075439453,73639800,0.6484334338070085
2016-10-21,213.8800048828125,214.0800018310547,212.75999450683594,213.97999572753906,189.48313903808594,89089100,0.7289605675530922
2016-10-24,215.0,215.32000732421875,214.47999572753906,214.88999938964844,190.2889404296875,60146600,0.714688815903647
2016-10-25,214.67999267578125,214.97999572753906,213.97999572753906,214.1699981689453,189.6514129638672,66542300,0.7830307922048585
2016-10-26,213.2100067138672,214.4199981689453,212.92999267578125,213.74000549316406,189.27061462402344,75705500,0.7780734110452893
2016-10-27,214.5800018310547,214.6199951171875,213.0800018310547,213.1699981689453,188.76588439941406,77220200,0.7230488704567544
2016-10-28,213.13999938964844,213.92999267578125,211.7100067138672,212.5399932861328,188.20802307128906,140623200,0.6341887967856162
2016-10-31,212.92999267578125,213.19000244140625,212.36000061035156,212.5500030517578,188.21688842773438,61272500,0.7044416488940669
2016-11-01,212.92999267578125,212.99000549316406,209.60000610351562,211.00999450683594,186.85317993164062,122781800,0.5392581057948614
2016-11-02,210.64999389648438,211.10000610351562,209.22999572753906,209.74000549316406,185.72854614257812,103330800,0.4243796747090065
2016-11-03,209.99000549316406,210.24000549316406,208.4600067138672,208.77999877929688,184.8784637451172,88939300,0.3825838134318022
2016-11-04,208.91000366210938,209.88999938964844,208.3800048828125,208.5500030517578,184.67474365234375,109122100,0.38828547722728063
2016-11-07,208.5500030517578,213.19000244140625,208.5500030517578,213.14999389648438,188.74818420410156,109794900,0.6687862355785877
2016-11-08,212.69000244140625,214.77000427246094,212.3800048828125,214.11000061035156,189.59825134277344,106772100,0.6657418119340331
2016-11-09,212.3699951171875,217.10000610351562,212.33999633789062,216.3800048828125,191.60838317871094,258429000,0.6528476894143586
2016-11-10,217.3000030517578,218.30999755859375,215.22000122070312,216.9199981689453,192.08660888671875,172113300,0.67860841065496
2016-11-11,216.0800018310547,216.6999969482422,215.32000732421875,216.4199981689453,191.64382934570312,100552700,0.764359649439013
2016-11-14,217.02999877929688,217.27000427246094,215.72000122070312,216.58999633789062,191.79432678222656,94580000,0.8830056943534882
2016-11-15,217.0399932861328,218.27999877929688,216.8000030517578,218.27999877929688,193.2908935546875,91652600,0.9290912589783734
2016-11-16,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,192.92779541015625,65617700,0.9340771336073606
2016-11-17,218.0500030517578,219.05999755859375,217.9199981689453,218.99000549316406,193.91958618164062,69797200,0.9360050251343042
2016-11-18,219.07000732421875,219.27000427246094,218.2899932861328,218.5,193.48568725585938,86265800,0.9768135892300561
2016-11-21,219.1699981689453,220.17999267578125,219.0,220.14999389648438,194.94679260253906,72402600,0.9444363289673504
2016-11-22,220.50999450683594,220.7899932861328,219.72999572753906,220.5800018310547,195.3275604248047,67429000,0.97945144877991
2016-11-23,219.97999572753906,220.75999450683594,219.75,220.6999969482422,195.433837890625,56620200,0.971472893208314
2016-11-25,221.10000610351562,221.55999755859375,221.00999450683594,221.52000427246094,196.1599578857422,37872300,0.9683482989792355
2016-11-28,221.16000366210938,221.47999572753906,220.36000061035156,220.47999572753906,195.239013671875,76572500,0.9481686942883983
2016-11-29,220.52000427246094,221.44000244140625,220.1699981689453,220.91000366210938,195.6197967529297,69886700,0.9650668369448082
2016-11-30,221.6300048828125,221.82000732421875,220.30999755859375,220.3800048828125,195.1504669189453,113291800,0.9527239016956095
2016-12-01,220.72999572753906,220.72999572753906,219.14999389648438,219.57000732421875,194.43319702148438,79040500,0.9029018681814965
2016-12-02,219.6699981689453,220.25,219.25999450683594,219.67999267578125,194.53060913085938,74840300,0.8981794719247695
2016-12-05,220.64999389648438,221.39999389648438,220.4199981689453,221.0,195.6995086669922,67837800,0.9804111270977212
2016-12-06,221.22000122070312,221.74000549316406,220.66000366210938,221.6999969482422,196.3193359375,59877400,0.9721731116405918
2016-12-07,221.52000427246094,224.6699981689453,221.3800048828125,224.60000610351562,198.8873748779297,110738100,0.9327431343731379
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,225.14999389648438,199.37437438964844,99714400,0.9465777002053398
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,226.50999450683594,200.5786895751953,88005800,0.9362898817630877
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,226.25,200.3484344482422,102016100,0.9769751368267722
