Date,Open,Low,High,Close,Adj Close,Volume,trend_pred
2021-06-29,427.8800048828125,427.1300048828125,428.55999755859375,427.70001220703125,411.8004455566406,35970500,0.92
2021-06-30,427.2099914550781,427.17999267578125,428.7799987792969,428.05999755859375,412.1470947265625,64827900,0.925
2021-07-01,428.8699951171875,428.79998779296875,430.6000061035156,430.42999267578125,414.4289855957031,53441000,0.995
2021-07-02,431.6700134277344,430.5199890136719,434.1000061035156,433.7200012207031,417.5967102050781,57697700,0.985
2021-07-06,433.7799987792969,430.010009765625,434.010009765625,432.92999267578125,416.8360595703125,68710400,0.985
2021-07-07,433.6600036621094,431.510009765625,434.760009765625,434.4599914550781,418.3092041015625,63549500,0.96
2021-07-08,428.7799987792969,427.5199890136719,431.7300109863281,430.9200134277344,414.9007568359375,97595200,0.805
2021-07-09,432.5299987792969,430.7099914550781,435.8399963378906,435.5199890136719,419.3297424316406,76238600,0.945
2021-07-12,435.42999267578125,434.9700012207031,437.3500061035156,437.0799865722656,420.831787109375,52889600,0.835
2021-07-13,436.239990234375,435.30999755859375,437.8399963378906,435.5899963378906,419.3971252441406,52911300,0.825
2021-07-14,437.3999938964844,434.9100036621094,437.9200134277344,436.239990234375,420.02301025390625,64130400,0.9
2021-07-15,434.80999755859375,432.7200012207031,435.5299987792969,434.75,418.5884094238281,55126400,0.79
2021-07-16,436.010009765625,430.9200134277344,436.05999755859375,431.3399963378906,415.30517578125,75874700,0.75
2021-07-19,426.19000244140625,421.9700012207031,431.4100036621094,424.9700012207031,409.17193603515625,147987000,0.305
2021-07-20,425.67999267578125,424.8299865722656,432.4200134277344,431.05999755859375,415.03558349609375,99608200,0.52
2021-07-21,432.3399963378906,431.010009765625,434.70001220703125,434.54998779296875,418.3958435058594,64724400,0.53
2021-07-22,434.739990234375,433.69000244140625,435.7200012207031,435.4599914550781,419.2720031738281,47878500,0.655
2021-07-23,437.5199890136719,436.7900085449219,440.29998779296875,439.94000244140625,423.58551025390625,63766600,0.93
2021-07-26,439.30999755859375,439.260009765625,441.0299987792969,441.0199890136719,424.62530517578125,43719200,0.87
2021-07-27,439.9100036621094,435.989990234375,439.94000244140625,439.010009765625,422.6900329589844,67397100,0.78
2021-07-28,439.67999267578125,437.30999755859375,440.29998779296875,438.8299865722656,422.5166931152344,52472400,0.685
2021-07-29,439.82000732421875,439.80999755859375,441.79998779296875,440.6499938964844,424.26910400390625,47435300,0.935
2021-07-30,437.9100036621094,437.7699890136719,440.05999755859375,438.510009765625,422.2086181640625,68951200,0.64
2021-08-02,440.3399963378906,437.2099914550781,440.92999267578125,437.5899963378906,421.32281494140625,58783300,0.705
2021-08-03,438.44000244140625,436.1000061035156,441.2799987792969,441.1499938964844,424.7504577636719,58053900,0.81
2021-08-04,439.7799987792969,438.7300109863281,441.1199951171875,438.9800109863281,422.6611633300781,46732200,0.665
2021-08-05,440.2200012207031,439.8800048828125,441.8500061035156,441.760009765625,425.33782958984375,38969700,0.75
2021-08-06,442.1000061035156,441.79998779296875,442.94000244140625,442.489990234375,426.0406494140625,46930000,0.755
2021-08-09,442.4599914550781,441.30999755859375,442.79998779296875,442.1300048828125,425.69403076171875,41222600,0.775
2021-08-10,442.6099853515625,441.8800048828125,443.44000244140625,442.67999267578125,426.2236328125,43339300,0.785
2021-08-11,443.82000732421875,442.6199951171875,443.8800048828125,443.7799987792969,427.28271484375,44034300,0.825
2021-08-12,443.6199951171875,442.6600036621094,445.260009765625,445.1099853515625,428.5632629394531,38909400,0.81
2021-08-13,445.5899963378906,445.07000732421875,445.94000244140625,445.9200134277344,429.3431396484375,39470300,0.815
2021-08-16,444.5299987792969,442.8699951171875,447.1099853515625,446.9700012207031,430.3540954589844,73740000,0.815
2021-08-17,444.239990234375,440.8500061035156,444.9599914550781,444.0400085449219,427.5329895019531,92673900,0.71
2021-08-18,442.9599914550781,438.9200134277344,444.6300048828125,439.17999267578125,422.85369873046875,89351900,0.58
2021-08-19,436.2699890136719,436.1199951171875,441.1400146484375,439.8599853515625,423.5084228515625,92812200,0.63
2021-08-20,440.2300109863281,439.7099914550781,443.7099914550781,443.3599853515625,426.8783264160156,72008700,0.57
2021-08-23,445.1600036621094,443.44000244140625,448.2300109863281,447.260009765625,430.63336181640625,54973000,0.73
2021-08-24,447.9700012207031,447.4200134277344,448.5400085449219,447.9700012207031,431.31695556640625,38744700,0.785
2021-08-25,448.1700134277344,447.7699890136719,449.4599914550781,448.9100036621094,432.2220153808594,40529700,0.79
2021-08-26,448.6099853515625,446.1600036621094,448.8599853515625,446.260009765625,429.6705017089844,57829600,0.66
2021-08-27,447.1199951171875,447.05999755859375,450.6499938964844,450.25,433.5121765136719,77235100,0.845
2021-08-30,450.9700012207031,450.7099914550781,453.07000732421875,452.2300109863281,435.4186096191406,48357400,0.945
2021-08-31,452.1300048828125,450.9200134277344,452.489990234375,451.55999755859375,434.7734680175781,59300200,0.96
2021-09-01,452.55999755859375,451.54998779296875,453.1099853515625,451.79998779296875,435.00457763671875,48721400,0.91
2021-09-02,453.32000732421875,451.9100036621094,454.04998779296875,453.19000244140625,436.3428649902344,42501000,0.94
2021-09-03,451.9800109863281,451.54998779296875,453.6300048828125,453.0799865722656,436.2369689941406,47170500,0.92
2021-09-07,452.7099914550781,450.739990234375,452.80999755859375,451.4599914550781,434.6772155761719,51671500,0.84
2021-09-08,450.8900146484375,448.8599853515625,451.6700134277344,450.9100036621094,434.147705078125,56181900,0.71
2021-09-09,450.70001220703125,448.7200012207031,452.57000732421875,448.9800109863281,432.28936767578125,57970400,0.785
2021-09-10,451.0400085449219,445.30999755859375,451.489990234375,445.44000244140625,428.8810119628906,89948200,0.56
2021-09-13,448.6400146484375,444.1099853515625,448.9200134277344,446.5799865722656,429.9786071777344,83738600,0.525
2021-09-14,448.1199951171875,443.2200012207031,448.3399963378906,444.1700134277344,427.658203125,78197100,0.35
2021-09-15,444.6199951171875,443.44000244140625,448.4100036621094,447.8800048828125,431.2303161621094,78792200,0.42
2021-09-16,447.32000732421875,444.0199890136719,448.3599853515625,447.1700134277344,430.54669189453125,77786700,0.39
2021-09-17,444.9200134277344,441.0199890136719,445.3699951171875,441.3999938964844,426.35272216796875,118425000,0.225
2021-09-20,434.8800048828125,428.8599853515625,436.55999755859375,434.0400085449219,419.2436218261719,166445500,0.265
2021-09-21,436.5299987792969,433.07000732421875,437.9100036621094,433.6300048828125,418.8475646972656,92526100,0.28
2021-09-22,436.04998779296875,433.75,440.0299987792969,437.8599853515625,422.9333801269531,102350100,0.275
2021-09-23,439.8500061035156,439.6000061035156,444.8900146484375,443.17999267578125,428.072021484375,76396000,0.465
2021-09-24,441.44000244140625,441.2099914550781,444.6700134277344,443.9100036621094,428.7771301269531,62094800,0.59
2021-09-27,442.80999755859375,441.8999938964844,444.04998779296875,442.6400146484375,427.55047607421875,61371100,0.56
2021-09-28,439.69000244140625,432.94000244140625,440.0400085449219,433.7200012207031,418.9344787597656,130436300,0.365
2021-09-29,435.19000244140625,433.8500061035156,437.0400085449219,434.45001220703125,419.6396484375,82329200,0.28
2021-09-30,436.0199890136719,428.7799987792969,436.7699890136719,429.1400146484375,414.5107116699219,140506000,0.195
2021-10-01,430.9800109863281,427.2300109863281,436.0299987792969,434.239990234375,419.436767578125,129240100,0.465
2021-10-04,433.0,426.3599853515625,433.9599914550781,428.6400146484375,414.0277404785156,128570000,0.44
2021-10-05,430.239990234375,429.3900146484375,435.489990234375,433.1000061035156,418.335693359375,90682500,0.465
2021-10-06,429.2699890136719,427.5400085449219,435.1199951171875,434.8999938964844,420.07427978515625,113032200,0.47
2021-10-07,438.3900146484375,438.20001220703125,441.67999267578125,438.6600036621094,423.7061462402344,72437500,0.695
2021-10-08,439.4800109863281,437.19000244140625,439.8900146484375,437.8599853515625,422.9333801269531,74557400,0.635
2021-10-11,437.1600036621094,434.6199951171875,440.260009765625,434.69000244140625,419.8714599609375,65233300,0.515
2021-10-12,435.6700134277344,432.7799987792969,436.1000061035156,433.6199951171875,418.8379211425781,71181200,0.515
2021-10-13,434.7099914550781,431.5400085449219,436.04998779296875,435.17999267578125,420.3447570800781,72974000,0.56
2021-10-14,439.0799865722656,438.5799865722656,442.6600036621094,442.5,427.4151916503906,70236800,0.89
2021-10-15,444.75,444.0899963378906,446.260009765625,445.8699951171875,430.67034912109375,66260200,0.975
2021-10-18,443.9700012207031,443.2699890136719,447.54998779296875,447.19000244140625,431.9453430175781,62213200,0.98
2021-10-19,448.9200134277344,448.2699890136719,450.7099914550781,450.6400146484375,435.27777099609375,46996800,0.98
2021-10-20,451.1300048828125,451.010009765625,452.7300109863281,452.4100036621094,436.9873962402344,49571600,0.98
2021-10-21,451.7699890136719,451.30999755859375,453.8299865722656,453.5899963378906,438.127197265625,41305400,0.99
2021-10-22,453.1300048828125,451.04998779296875,454.6700134277344,453.1199951171875,437.6731872558594,58845100,0.95
2021-10-25,454.2799987792969,452.3900146484375,455.8999938964844,455.54998779296875,440.0202941894531,45214500,0.965
2021-10-26,457.20001220703125,455.55999755859375,458.489990234375,455.9599914550781,440.4163513183594,56075100,0.905
2021-10-27,456.45001220703125,453.8599853515625,457.1600036621094,453.94000244140625,438.4652099609375,72438000,0.865
2021-10-28,455.4599914550781,455.45001220703125,458.3999938964844,458.32000732421875,442.6959228515625,51437900,0.975
2021-10-29,455.8699951171875,455.55999755859375,459.55999755859375,459.25,443.5942077636719,70162400,0.97
2021-11-01,460.29998779296875,458.20001220703125,460.70001220703125,460.0400085449219,444.3572998046875,48433600,0.985
2021-11-02,460.2200012207031,460.0799865722656,462.2300109863281,461.8999938964844,446.15386962890625,48908400,0.985
2021-11-03,461.29998779296875,460.8299865722656,465.1499938964844,464.7200012207031,448.8777770996094,52509800,0.985
2021-11-04,465.3599853515625,464.989990234375,467.0,466.9100036621094,450.9930725097656,52847100,0.945
2021-11-05,469.2799987792969,466.9200134277344,470.6499938964844,468.5299987792969,452.5578308105469,66390600,0.845
2021-11-08,469.70001220703125,468.20001220703125,470.2300109863281,468.92999267578125,452.9442138671875,50405200,0.9
2021-11-09,469.32000732421875,465.8800048828125,469.57000732421875,467.3800048828125,451.44708251953125,51149100,0.815
2021-11-10,465.5799865722656,462.0400085449219,467.3800048828125,463.6199951171875,447.81524658203125,69429700,0.71
2021-11-11,465.2099914550781,463.75,465.2900085449219,463.7699890136719,447.9601135253906,34848500,0.675
2021-11-12,465.1199951171875,464.1099853515625,467.8599853515625,467.2699890136719,451.34075927734375,53466700,0.775
2021-11-15,468.6400146484375,466.2300109863281,468.80999755859375,467.42999267578125,451.495361328125,46980500,0.755
2021-11-16,467.1499938964844,467.07000732421875,470.489990234375,469.2799987792969,453.28228759765625,48857500,0.835
2021-11-17,469.0,467.4800109863281,469.19000244140625,468.1400146484375,452.1811828613281,47858300,0.735
2021-11-18,469.239990234375,466.3399963378906,470.010009765625,469.7300109863281,453.7169494628906,50625600,0.625
2021-11-19,469.6099853515625,468.5,470.94000244140625,468.8900146484375,452.9056091308594,57315600,0.685
2021-11-22,470.8900146484375,467.3500061035156,473.5400085449219,467.57000732421875,451.6305847167969,72762000,0.625
2021-11-23,467.2200012207031,464.45001220703125,469.1000061035156,468.19000244140625,452.2294921875,73206500,0.615
2021-11-24,466.05999755859375,465.19000244140625,469.57000732421875,469.44000244140625,453.43682861328125,61858800,0.665
2021-11-26,462.3399963378906,457.7699890136719,463.8999938964844,458.9700012207031,443.3237609863281,112669600,0.235
2021-11-29,464.07000732421875,461.7300109863281,466.55999755859375,464.6000061035156,448.7618408203125,86268800,0.45
2021-11-30,462.0,455.29998779296875,464.0299987792969,455.55999755859375,440.0299987792969,148559600,0.245
2021-12-01,461.6400146484375,450.2900085449219,464.6700134277344,450.5,435.14251708984375,131939200,0.17
2021-12-02,450.7300109863281,450.30999755859375,459.07000732421875,457.3999938964844,441.8072509765625,127637800,0.24
2021-12-03,459.1700134277344,448.9200134277344,460.29998779296875,453.4200134277344,437.9629821777344,137331600,0.17
2021-12-06,456.1300048828125,453.55999755859375,460.7900085449219,458.7900085449219,443.1498718261719,98977500,0.37
2021-12-07,464.4100036621094,458.6499938964844,468.8800048828125,468.2799987792969,452.3164367675781,95484700,0.58
2021-12-08,468.70001220703125,466.8299865722656,470.0,469.5199890136719,453.5141296386719,72238800,0.61
2021-12-09,468.1499938964844,466.1400146484375,469.6300048828125,466.3500061035156,450.4522399902344,61272600,0.54
2021-12-10,469.2300109863281,466.510009765625,470.8999938964844,470.739990234375,454.6924743652344,77159800,0.805
2021-12-13,470.19000244140625,466.2699890136719,470.55999755859375,466.57000732421875,450.6647033691406,87724700,0.58
2021-12-14,463.0899963378906,460.25,465.739990234375,463.3599853515625,447.5640869140625,97264100,0.53
2021-12-15,463.4200134277344,460.739990234375,470.8599853515625,470.6000061035156,454.5572509765625,116899300,0.81
2021-12-16,472.57000732421875,464.79998779296875,472.8699951171875,466.45001220703125,450.5487976074219,116568600,0.57
2021-12-17,461.54998779296875,458.05999755859375,464.739990234375,459.8699951171875,445.75360107421875,135511600,0.63
2021-12-20,454.4800109863281,451.1400146484375,455.3999938964844,454.9800109863281,441.01373291015625,107134800,0.43
2021-12-21,458.6099853515625,456.30999755859375,463.2099914550781,463.05999755859375,448.8457336425781,69806300,0.575
2021-12-22,462.7900085449219,462.5799865722656,467.80999755859375,467.69000244140625,453.3335876464844,58890200,0.595
2021-12-23,468.75,468.6400146484375,472.19000244140625,470.6000061035156,456.1542663574219,56439700,0.8
2021-12-27,472.05999755859375,472.010009765625,477.30999755859375,477.260009765625,462.60980224609375,56808600,0.95
2021-12-28,477.7200012207031,476.05999755859375,478.80999755859375,476.8699951171875,462.2317810058594,47274600,0.95
2021-12-29,476.9800109863281,475.9200134277344,478.55999755859375,477.4800109863281,462.8230895996094,54503000,0.99
2021-12-30,477.92999267578125,475.6700134277344,479.0,476.1600036621094,461.5436096191406,55329000,0.835
2021-12-31,475.6400146484375,474.6700134277344,476.8599853515625,474.9599914550781,460.3804016113281,65237400,0.765
2022-01-03,476.29998779296875,473.8500061035156,477.8500061035156,477.7099914550781,463.0460205078125,72668200,0.89
2022-01-04,479.2200012207031,475.5799865722656,479.9800109863281,477.54998779296875,462.890869140625,71178700,0.68
2022-01-05,477.1600036621094,468.2799987792969,477.9800109863281,468.3800048828125,454.00238037109375,104538900,0.57
2022-01-06,467.8900146484375,465.42999267578125,470.82000732421875,467.94000244140625,453.575927734375,86858900,0.44
2022-01-07,467.95001220703125,464.6499938964844,469.20001220703125,466.0899963378906,451.7826843261719,85111600,0.425
2022-01-10,462.70001220703125,456.6000061035156,465.739990234375,465.510009765625,451.2204895019531,119362000,0.23
