Date,Open,Low,High,Close,Adj Close,Volume,trend_pred
2021-02-17,390.4200134277344,389.3299865722656,392.6600036621094,392.3900146484375,375.3418273925781,52290600,0.825
2021-02-18,389.5899963378906,387.739990234375,391.5199890136719,390.7200012207031,373.7443542480469,59712800,0.765
2021-02-19,392.07000732421875,389.54998779296875,392.3800048828125,390.0299987792969,373.0843200683594,83241000,0.685
2021-02-22,387.05999755859375,386.739990234375,389.6199951171875,387.0299987792969,370.2146301269531,67414200,0.71
2021-02-23,384.6600036621094,380.20001220703125,388.95001220703125,387.5,370.6642761230469,107284100,0.69
2021-02-24,386.3299865722656,385.2699890136719,392.2300109863281,391.7699890136719,374.74871826171875,72433900,0.845
2021-02-25,390.4100036621094,380.7799987792969,391.8800048828125,382.3299865722656,365.7188720703125,146670500,0.545
2021-02-26,384.3500061035156,378.2300109863281,385.5799865722656,380.3599853515625,363.83441162109375,152701600,0.49
2021-03-01,385.5899963378906,380.57000732421875,390.9200134277344,389.5799865722656,372.65386962890625,105348800,0.795
2021-03-02,389.82000732421875,386.0,390.07000732421875,386.5400085449219,369.7459411621094,79595300,0.56
2021-03-03,385.7900085449219,381.30999755859375,386.8299865722656,381.4200134277344,364.8484191894531,119940200,0.6
2021-03-04,381.2200012207031,371.8800048828125,384.0,376.70001220703125,360.3335266113281,183433000,0.595
2021-03-05,380.4599914550781,372.6400146484375,384.760009765625,383.6300048828125,366.96240234375,152039600,0.505
2021-03-08,384.6600036621094,381.4200134277344,387.67999267578125,381.7200012207031,365.1353759765625,123149200,0.515
2021-03-09,385.8500061035156,385.30999755859375,389.9100036621094,387.1700134277344,370.3486633300781,113633600,0.715
2021-03-10,389.69000244140625,388.1700134277344,391.3999938964844,389.5799865722656,372.65386962890625,109899400,0.795
2021-03-11,392.2300109863281,391.739990234375,395.6499938964844,393.5299987792969,376.4322204589844,86245000,0.865
2021-03-12,392.07000732421875,391.20001220703125,394.2099914550781,394.05999755859375,376.939208984375,64653600,0.825
2021-03-15,394.3299865722656,392.0299987792969,396.69000244140625,396.4100036621094,379.1871032714844,73427200,0.82
2021-03-16,397.07000732421875,395.0799865722656,397.8299865722656,395.9100036621094,378.7088623046875,73722500,0.815
2021-03-17,394.5299987792969,393.29998779296875,398.1199951171875,397.260009765625,380.0002136230469,97959300,0.825
2021-03-18,394.4800109863281,390.75,396.7200012207031,391.4800109863281,374.4712829589844,115349100,0.64
2021-03-19,389.8800048828125,387.1499938964844,391.57000732421875,389.4800109863281,373.7784118652344,113624500,0.65
2021-03-22,390.0299987792969,389.9700012207031,394.07000732421875,392.5899963378906,376.7630615234375,73778600,0.795
2021-03-23,391.9100036621094,388.6600036621094,393.4599914550781,389.5,373.79766845703125,90686600,0.545
2021-03-24,391.0,387.4700012207031,392.75,387.5199890136719,371.8974304199219,97588600,0.655
2021-03-25,385.9800109863281,383.8999938964844,390.54998779296875,389.70001220703125,373.9895935058594,116128600,0.615
2021-03-26,390.92999267578125,390.2900085449219,396.4100036621094,395.9800109863281,380.01641845703125,114409100,0.8
2021-03-29,394.3999938964844,392.80999755859375,396.75,395.7799987792969,379.8244934082031,108107600,0.74
2021-03-30,394.4200134277344,393.0199890136719,395.45001220703125,394.7300109863281,378.8168029785156,76262200,0.795
2021-03-31,395.3399963378906,395.30999755859375,398.0,396.3299865722656,380.3522644042969,112734200,0.755
2021-04-01,398.3999938964844,398.17999267578125,400.6700134277344,400.6099853515625,384.459716796875,99682900,0.795
2021-04-05,403.4599914550781,403.3800048828125,406.94000244140625,406.3599853515625,389.9779052734375,91684800,0.78
2021-04-06,405.760009765625,405.3999938964844,407.239990234375,406.1199951171875,389.7476501464844,62021000,0.805
2021-04-07,405.94000244140625,405.45001220703125,406.9599914550781,406.5899963378906,390.1986389160156,55836300,0.76
2021-04-08,407.92999267578125,406.92999267578125,408.5799865722656,408.5199890136719,392.05084228515625,57863100,0.74
2021-04-09,408.3900146484375,408.260009765625,411.6700134277344,411.489990234375,394.9010925292969,61104600,0.64
2021-04-12,410.8500061035156,410.20001220703125,411.92999267578125,411.6400146484375,395.04510498046875,56704900,0.72
2021-04-13,411.5299987792969,411.1199951171875,413.5299987792969,412.8599853515625,396.2158508300781,56551000,0.635
2021-04-14,412.8299865722656,410.8699951171875,413.9599914550781,411.45001220703125,394.86273193359375,61659900,0.61
2021-04-15,413.739990234375,413.69000244140625,416.1600036621094,415.8699951171875,399.10455322265625,60229800,0.6
2021-04-16,417.25,415.7300109863281,417.9100036621094,417.260009765625,400.43853759765625,82037300,0.59
2021-04-19,416.260009765625,413.7900085449219,416.739990234375,415.2099914550781,398.47113037109375,78498500,0.66
2021-04-20,413.9100036621094,410.5899963378906,415.0899963378906,412.1700134277344,395.5536804199219,81851800,0.745
2021-04-21,411.510009765625,411.3599853515625,416.2900085449219,416.07000732421875,399.2964782714844,66793000,0.635
2021-04-22,415.8900146484375,411.1300048828125,416.7799987792969,412.2699890136719,395.6496887207031,97582800,0.67
2021-04-23,412.8699951171875,412.7900085449219,418.25,416.739990234375,399.9394226074219,73209200,0.69
2021-04-26,417.44000244140625,416.80999755859375,418.2200012207031,417.6099853515625,400.7743835449219,52182400,0.68
2021-04-27,417.92999267578125,416.29998779296875,418.1400146484375,417.5199890136719,400.68804931640625,51303100,0.7
2021-04-28,417.80999755859375,416.8999938964844,419.010009765625,417.3999938964844,400.5728454589844,51238900,0.705
2021-04-29,420.32000732421875,416.44000244140625,420.7200012207031,420.05999755859375,403.1256103515625,78544300,0.61
2021-04-30,417.6300048828125,416.3399963378906,418.5400085449219,417.29998779296875,400.47686767578125,85527000,0.66
2021-05-03,419.42999267578125,417.6700134277344,419.8399963378906,418.20001220703125,401.34063720703125,68128300,0.635
2021-05-04,416.07000732421875,411.6700134277344,416.6000061035156,415.6199951171875,398.8646240234375,101591200,0.665
2021-05-05,417.3800048828125,415.1499938964844,417.6300048828125,415.75,398.98944091796875,60162200,0.595
2021-05-06,415.8299865722656,413.67999267578125,419.2099914550781,419.07000732421875,402.1755676269531,74321400,0.64
2021-05-07,419.8900146484375,419.1600036621094,422.82000732421875,422.1199951171875,405.10260009765625,67733800,0.635
2021-05-10,422.5,417.80999755859375,422.739990234375,417.94000244140625,401.0910949707031,81852400,0.675
2021-05-11,413.1000061035156,410.05999755859375,415.2699890136719,414.2099914550781,397.5114440917969,116888000,0.65
2021-05-12,411.2300109863281,404.0,412.5899963378906,405.4100036621094,389.0662536621094,134811000,0.475
2021-05-13,407.07000732421875,407.0199890136719,412.3500061035156,410.2799987792969,393.7398986816406,106394000,0.525
2021-05-14,413.2099914550781,413.17999267578125,417.489990234375,416.5799865722656,399.7859191894531,82201600,0.765
2021-05-17,415.3900146484375,413.3599853515625,416.3900146484375,415.5199890136719,398.7686767578125,65129200,0.665
2021-05-18,415.79998779296875,411.7699890136719,416.05999755859375,411.94000244140625,395.33294677734375,59810200,0.46
2021-05-19,406.9200134277344,405.3299865722656,411.04998779296875,410.8599853515625,394.2965087890625,106467100,0.525
2021-05-20,411.79998779296875,411.6700134277344,416.6300048828125,415.2799987792969,398.5383605957031,78022200,0.57
2021-05-21,416.8699951171875,414.45001220703125,418.20001220703125,414.94000244140625,398.2120666503906,76578700,0.59
2021-05-24,417.3399963378906,417.0799865722656,420.32000732421875,419.1700134277344,402.2714538574219,51376700,0.835
2021-05-25,420.3299865722656,417.6199951171875,420.7099914550781,418.239990234375,401.3790283203125,57451400,0.775
2021-05-26,418.8699951171875,417.760009765625,419.6099853515625,419.07000732421875,402.1755676269531,43088600,0.76
2021-05-27,420.1700134277344,418.989990234375,420.7200012207031,419.2900085449219,402.3866882324219,56707700,0.73
2021-05-28,420.9700012207031,419.7900085449219,421.25,420.0400085449219,403.1064453125,58520200,0.76
2021-06-01,422.57000732421875,419.20001220703125,422.7200012207031,419.6700134277344,402.75140380859375,54216600,0.755
2021-06-02,420.3699951171875,419.2900085449219,421.2300109863281,420.3299865722656,403.38470458984375,49097100,0.63
2021-06-03,417.8500061035156,416.2799987792969,419.989990234375,418.7699890136719,401.88763427734375,58138800,0.68
2021-06-04,420.75,418.8399963378906,422.9200134277344,422.6000061035156,405.563232421875,55938800,0.695
2021-06-07,422.5899963378906,421.19000244140625,422.7799987792969,422.19000244140625,405.1697998046875,51555000,0.68
2021-06-08,423.1099853515625,420.32000732421875,423.2099914550781,422.2799987792969,405.2561340332031,47134300,0.735
2021-06-09,423.17999267578125,421.4100036621094,423.260009765625,421.6499938964844,404.6515197753906,48436300,0.74
2021-06-10,422.9599914550781,421.54998779296875,424.6300048828125,423.6099853515625,406.5325012207031,51020100,0.725
2021-06-11,424.20001220703125,422.82000732421875,424.42999267578125,424.30999755859375,407.20428466796875,45570800,0.71
2021-06-14,424.42999267578125,423.1000061035156,425.3699951171875,425.260009765625,408.11602783203125,42358500,0.64
2021-06-15,425.4200134277344,423.5400085449219,425.4599914550781,424.4800109863281,407.3674621582031,51508500,0.77
2021-06-16,424.6300048828125,419.9200134277344,424.8699951171875,422.1099853515625,405.09295654296875,80386100,0.525
2021-06-17,421.6700134277344,419.32000732421875,423.0199890136719,421.9700012207031,404.9586486816406,90949700,0.57
2021-06-18,417.0899963378906,414.70001220703125,417.8299865722656,414.9200134277344,399.4955749511719,118676300,0.28
2021-06-21,416.79998779296875,415.92999267578125,421.05999755859375,420.8599853515625,405.2147216796875,72822000,0.485
2021-06-22,420.8500061035156,420.0799865722656,424.0,423.1099853515625,407.3810729980469,57700300,0.6
2021-06-23,423.19000244140625,422.510009765625,424.04998779296875,422.6000061035156,406.89007568359375,49445400,0.57
2021-06-24,424.8900146484375,424.6199951171875,425.54998779296875,425.1000061035156,409.2970886230469,45110300,0.675
2021-06-25,425.8999938964844,425.54998779296875,427.0899963378906,426.6099853515625,410.7509765625,58129500,0.735
2021-06-28,427.1700134277344,425.8900146484375,427.6499938964844,427.4700012207031,411.5790100097656,53159600,0.78
2021-06-29,427.8800048828125,427.1300048828125,428.55999755859375,427.70001220703125,411.8005065917969,35970500,0.76
2021-06-30,427.2099914550781,427.17999267578125,428.7799987792969,428.05999755859375,412.1470947265625,64827900,0.775
2021-07-01,428.8699951171875,428.79998779296875,430.6000061035156,430.42999267578125,414.4289855957031,53441000,0.85
2021-07-02,431.6700134277344,430.5199890136719,434.1000061035156,433.7200012207031,417.5966796875,57697700,0.815
2021-07-06,433.7799987792969,430.010009765625,434.010009765625,432.92999267578125,416.8360595703125,68710400,0.71
2021-07-07,433.6600036621094,431.510009765625,434.760009765625,434.4599914550781,418.30914306640625,63549500,0.71
2021-07-08,428.7799987792969,427.5199890136719,431.7300109863281,430.9200134277344,414.9007568359375,97595200,0.705
2021-07-09,432.5299987792969,430.7099914550781,435.8399963378906,435.5199890136719,419.3297424316406,76238600,0.72
2021-07-12,435.42999267578125,434.9700012207031,437.3500061035156,437.0799865722656,420.8317565917969,52889600,0.72
2021-07-13,436.239990234375,435.30999755859375,437.8399963378906,435.5899963378906,419.39715576171875,52911300,0.685
2021-07-14,437.3999938964844,434.9100036621094,437.9200134277344,436.239990234375,420.0229797363281,64130400,0.685
2021-07-15,434.80999755859375,432.7200012207031,435.5299987792969,434.75,418.5884094238281,55126400,0.715
2021-07-16,436.010009765625,430.9200134277344,436.05999755859375,431.3399963378906,415.30517578125,75874700,0.685
2021-07-19,426.19000244140625,421.9700012207031,431.4100036621094,424.9700012207031,409.1719665527344,147987000,0.55
2021-07-20,425.67999267578125,424.8299865722656,432.4200134277344,431.05999755859375,415.0355529785156,99608200,0.69
2021-07-21,432.3399963378906,431.010009765625,434.70001220703125,434.54998779296875,418.3958740234375,64724400,0.77
2021-07-22,434.739990234375,433.69000244140625,435.7200012207031,435.4599914550781,419.2720031738281,47878500,0.755
2021-07-23,437.5199890136719,436.7900085449219,440.29998779296875,439.94000244140625,423.5854797363281,63766600,0.78
2021-07-26,439.30999755859375,439.260009765625,441.0299987792969,441.0199890136719,424.62530517578125,43719200,0.74
2021-07-27,439.9100036621094,435.989990234375,439.94000244140625,439.010009765625,422.6900634765625,67397100,0.74
2021-07-28,439.67999267578125,437.30999755859375,440.29998779296875,438.8299865722656,422.5166931152344,52472400,0.755
2021-07-29,439.82000732421875,439.80999755859375,441.79998779296875,440.6499938964844,424.26904296875,47435300,0.745
2021-07-30,437.9100036621094,437.7699890136719,440.05999755859375,438.510009765625,422.2085876464844,68951200,0.715
2021-08-02,440.3399963378906,437.2099914550781,440.92999267578125,437.5899963378906,421.3227844238281,58783300,0.74
2021-08-03,438.44000244140625,436.1000061035156,441.2799987792969,441.1499938964844,424.7505187988281,58053900,0.72
2021-08-04,439.7799987792969,438.7300109863281,441.1199951171875,438.9800109863281,422.6611633300781,46732200,0.725
2021-08-05,440.2200012207031,439.8800048828125,441.8500061035156,441.760009765625,425.3377685546875,38969700,0.715
2021-08-06,442.1000061035156,441.79998779296875,442.94000244140625,442.489990234375,426.0406799316406,46930000,0.72
2021-08-09,442.4599914550781,441.30999755859375,442.79998779296875,442.1300048828125,425.6940002441406,41222600,0.79
2021-08-10,442.6099853515625,441.8800048828125,443.44000244140625,442.67999267578125,426.22357177734375,43339300,0.765
2021-08-11,443.82000732421875,442.6199951171875,443.8800048828125,443.7799987792969,427.28271484375,44034300,0.78
2021-08-12,443.6199951171875,442.6600036621094,445.260009765625,445.1099853515625,428.56329345703125,38909400,0.71
2021-08-13,445.5899963378906,445.07000732421875,445.94000244140625,445.9200134277344,429.3431701660156,39470300,0.75
2021-08-16,444.5299987792969,442.8699951171875,447.1099853515625,446.9700012207031,430.3540954589844,73740000,0.705
2021-08-17,444.239990234375,440.8500061035156,444.9599914550781,444.0400085449219,427.5330810546875,92673900,0.59
2021-08-18,442.9599914550781,438.9200134277344,444.6300048828125,439.17999267578125,422.8537292480469,89351900,0.65
2021-08-19,436.2699890136719,436.1199951171875,441.1400146484375,439.8599853515625,423.5084228515625,92812200,0.65
2021-08-20,440.2300109863281,439.7099914550781,443.7099914550781,443.3599853515625,426.87835693359375,72008700,0.615
2021-08-23,445.1600036621094,443.44000244140625,448.2300109863281,447.260009765625,430.63336181640625,54973000,0.69
2021-08-24,447.9700012207031,447.4200134277344,448.5400085449219,447.9700012207031,431.31689453125,38744700,0.66
2021-08-25,448.1700134277344,447.7699890136719,449.4599914550781,448.9100036621094,432.2220458984375,40529700,0.695
2021-08-26,448.6099853515625,446.1600036621094,448.8599853515625,446.260009765625,429.6705017089844,57829600,0.705
2021-08-27,447.1199951171875,447.05999755859375,450.6499938964844,450.25,433.51220703125,77235100,0.76
2021-08-30,450.9700012207031,450.7099914550781,453.07000732421875,452.2300109863281,435.4185791015625,48357400,0.72
2021-08-31,452.1300048828125,450.9200134277344,452.489990234375,451.55999755859375,434.77349853515625,59300200,0.74
2021-09-01,452.55999755859375,451.54998779296875,453.1099853515625,451.79998779296875,435.0045166015625,48721400,0.785
2021-09-02,453.32000732421875,451.9100036621094,454.04998779296875,453.19000244140625,436.3428649902344,42501000,0.805
2021-09-03,451.9800109863281,451.54998779296875,453.6300048828125,453.0799865722656,436.23699951171875,47170500,0.8
2021-09-07,452.7099914550781,450.739990234375,452.80999755859375,451.4599914550781,434.67718505859375,51671500,0.795
2021-09-08,450.8900146484375,448.8599853515625,451.6700134277344,450.9100036621094,434.1476745605469,56181900,0.675
2021-09-09,450.70001220703125,448.7200012207031,452.57000732421875,448.9800109863281,432.2894592285156,57970400,0.675
2021-09-10,451.0400085449219,445.30999755859375,451.489990234375,445.44000244140625,428.8810119628906,89948200,0.56
2021-09-13,448.6400146484375,444.1099853515625,448.9200134277344,446.5799865722656,429.9786071777344,83738600,0.53
2021-09-14,448.1199951171875,443.2200012207031,448.3399963378906,444.1700134277344,427.65826416015625,78197100,0.365
2021-09-15,444.6199951171875,443.44000244140625,448.4100036621094,447.8800048828125,431.23028564453125,78792200,0.585
2021-09-16,447.32000732421875,444.0199890136719,448.3599853515625,447.1700134277344,430.5467224121094,77786700,0.655
2021-09-17,444.9200134277344,441.0199890136719,445.3699951171875,441.3999938964844,426.3527526855469,118425000,0.365
2021-09-20,434.8800048828125,428.8599853515625,436.55999755859375,434.0400085449219,419.2436218261719,166445500,0.585
2021-09-21,436.5299987792969,433.07000732421875,437.9100036621094,433.6300048828125,418.84759521484375,92526100,0.385
2021-09-22,436.04998779296875,433.75,440.0299987792969,437.8599853515625,422.9333801269531,102350100,0.365
2021-09-23,439.8500061035156,439.6000061035156,444.8900146484375,443.17999267578125,428.072021484375,76396000,0.585
2021-09-24,441.44000244140625,441.2099914550781,444.6700134277344,443.9100036621094,428.77716064453125,62094800,0.775
2021-09-27,442.80999755859375,441.8999938964844,444.04998779296875,442.6400146484375,427.5504150390625,61371100,0.72
2021-09-28,439.69000244140625,432.94000244140625,440.0400085449219,433.7200012207031,418.93450927734375,130436300,0.49
2021-09-29,435.19000244140625,433.8500061035156,437.0400085449219,434.45001220703125,419.6396484375,82329200,0.475
2021-09-30,436.0199890136719,428.7799987792969,436.7699890136719,429.1400146484375,414.51068115234375,140506000,0.52
2021-10-01,430.9800109863281,427.2300109863281,436.0299987792969,434.239990234375,419.43682861328125,129240100,0.46
2021-10-04,433.0,426.3599853515625,433.9599914550781,428.6400146484375,414.0277099609375,128570000,0.56
2021-10-05,430.239990234375,429.3900146484375,435.489990234375,433.1000061035156,418.335693359375,90682500,0.52
2021-10-06,429.2699890136719,427.5400085449219,435.1199951171875,434.8999938964844,420.0743103027344,113032200,0.475
2021-10-07,438.3900146484375,438.20001220703125,441.67999267578125,438.6600036621094,423.70611572265625,72437500,0.795
2021-10-08,439.4800109863281,437.19000244140625,439.8900146484375,437.8599853515625,422.9333801269531,74557400,0.865
2021-10-11,437.1600036621094,434.6199951171875,440.260009765625,434.69000244140625,419.8714294433594,65233300,0.635
2021-10-12,435.6700134277344,432.7799987792969,436.1000061035156,433.6199951171875,418.8379211425781,71181200,0.59
2021-10-13,434.7099914550781,431.5400085449219,436.04998779296875,435.17999267578125,420.3447570800781,72974000,0.76
2021-10-14,439.0799865722656,438.5799865722656,442.6600036621094,442.5,427.41522216796875,70236800,0.975
2021-10-15,444.75,444.0899963378906,446.260009765625,445.8699951171875,430.67034912109375,66260200,0.975
2021-10-18,443.9700012207031,443.2699890136719,447.54998779296875,447.19000244140625,431.9453430175781,62213200,0.975
2021-10-19,448.9200134277344,448.2699890136719,450.7099914550781,450.6400146484375,435.2777404785156,46996800,0.93
2021-10-20,451.1300048828125,451.010009765625,452.7300109863281,452.4100036621094,436.9873352050781,49571600,0.935
2021-10-21,451.7699890136719,451.30999755859375,453.8299865722656,453.5899963378906,438.12713623046875,41305400,0.955
2021-10-22,453.1300048828125,451.04998779296875,454.6700134277344,453.1199951171875,437.67315673828125,58845100,0.96
2021-10-25,454.2799987792969,452.3900146484375,455.8999938964844,455.54998779296875,440.0203552246094,45214500,0.94
2021-10-26,457.20001220703125,455.55999755859375,458.489990234375,455.9599914550781,440.4164123535156,56075100,0.89
2021-10-27,456.45001220703125,453.8599853515625,457.1600036621094,453.94000244140625,438.46527099609375,72438000,0.89
2021-10-28,455.4599914550781,455.45001220703125,458.3999938964844,458.32000732421875,442.6959228515625,51437900,0.885
2021-10-29,455.8699951171875,455.55999755859375,459.55999755859375,459.25,443.5942077636719,70162400,0.915
2021-11-01,460.29998779296875,458.20001220703125,460.70001220703125,460.0400085449219,444.3573303222656,48433600,0.785
2021-11-02,460.2200012207031,460.0799865722656,462.2300109863281,461.8999938964844,446.15386962890625,48908400,0.855
2021-11-03,461.29998779296875,460.8299865722656,465.1499938964844,464.7200012207031,448.8777770996094,52509800,0.835
2021-11-04,465.3599853515625,464.989990234375,467.0,466.9100036621094,450.9930725097656,52847100,0.805
2021-11-05,469.2799987792969,466.9200134277344,470.6499938964844,468.5299987792969,452.557861328125,66390600,0.78
2021-11-08,469.70001220703125,468.20001220703125,470.2300109863281,468.92999267578125,452.9441833496094,50405200,0.83
2021-11-09,469.32000732421875,465.8800048828125,469.57000732421875,467.3800048828125,451.44708251953125,51149100,0.79
2021-11-10,465.5799865722656,462.0400085449219,467.3800048828125,463.6199951171875,447.8152160644531,69429700,0.65
2021-11-11,465.2099914550781,463.75,465.2900085449219,463.7699890136719,447.9600830078125,34848500,0.64
2021-11-12,465.1199951171875,464.1099853515625,467.8599853515625,467.2699890136719,451.3407897949219,53466700,0.805
2021-11-15,468.6400146484375,466.2300109863281,468.80999755859375,467.42999267578125,451.4953308105469,46980500,0.81
2021-11-16,467.1499938964844,467.07000732421875,470.489990234375,469.2799987792969,453.2823181152344,48857500,0.79
2021-11-17,469.0,467.4800109863281,469.19000244140625,468.1400146484375,452.18115234375,47858300,0.78
2021-11-18,469.239990234375,466.3399963378906,470.010009765625,469.7300109863281,453.7169494628906,50625600,0.79
2021-11-19,469.6099853515625,468.5,470.94000244140625,468.8900146484375,452.9055480957031,57315600,0.735
2021-11-22,470.8900146484375,467.3500061035156,473.5400085449219,467.57000732421875,451.6305847167969,72762000,0.7
2021-11-23,467.2200012207031,464.45001220703125,469.1000061035156,468.19000244140625,452.2294006347656,73206500,0.66
2021-11-24,466.05999755859375,465.19000244140625,469.57000732421875,469.44000244140625,453.4367980957031,61858800,0.705
2021-11-26,462.3399963378906,457.7699890136719,463.8999938964844,458.9700012207031,443.3237609863281,112669600,0.36
2021-11-29,464.07000732421875,461.7300109863281,466.55999755859375,464.6000061035156,448.7618103027344,86268800,0.61
2021-11-30,462.0,455.29998779296875,464.0299987792969,455.55999755859375,440.030029296875,148559600,0.465
2021-12-01,461.6400146484375,450.2900085449219,464.6700134277344,450.5,435.1424865722656,131939200,0.345
2021-12-02,450.7300109863281,450.30999755859375,459.07000732421875,457.3999938964844,441.8072814941406,127637800,0.415
2021-12-03,459.1700134277344,448.9200134277344,460.29998779296875,453.4200134277344,437.9629821777344,137331600,0.41
2021-12-06,456.1300048828125,453.55999755859375,460.7900085449219,458.7900085449219,443.1498718261719,98977500,0.44
2021-12-07,464.4100036621094,458.6499938964844,468.8800048828125,468.2799987792969,452.3163757324219,95484700,0.795
2021-12-08,468.70001220703125,466.8299865722656,470.0,469.5199890136719,453.5141296386719,72238800,0.81
2021-12-09,468.1499938964844,466.1400146484375,469.6300048828125,466.3500061035156,450.45220947265625,61272600,0.87
2021-12-10,469.2300109863281,466.510009765625,470.8999938964844,470.739990234375,454.69256591796875,77159800,0.88
2021-12-13,470.19000244140625,466.2699890136719,470.55999755859375,466.57000732421875,450.6647033691406,87724700,0.865
2021-12-14,463.0899963378906,460.25,465.739990234375,463.3599853515625,447.5640869140625,97264100,0.735
2021-12-15,463.4200134277344,460.739990234375,470.8599853515625,470.6000061035156,454.5572814941406,116899300,0.875
2021-12-16,472.57000732421875,464.79998779296875,472.8699951171875,466.45001220703125,450.5487976074219,116568600,0.815
2021-12-17,461.54998779296875,458.05999755859375,464.739990234375,459.8699951171875,445.7536315917969,135511600,0.72
2021-12-20,454.4800109863281,451.1400146484375,455.3999938964844,454.9800109863281,441.0137634277344,107134800,0.63
2021-12-21,458.6099853515625,456.30999755859375,463.2099914550781,463.05999755859375,448.845703125,69806300,0.655
2021-12-22,462.7900085449219,462.5799865722656,467.80999755859375,467.69000244140625,453.33355712890625,58890200,0.855
2021-12-22,462.7900085449219,462.5799865722656,467.80999755859375,467.69000244140625,453.33355712890625,58890200,0.845
2021-12-23,468.75,468.6400146484375,472.19000244140625,470.6000061035156,456.15423583984375,56439700,0.875
2021-12-23,468.75,468.6400146484375,472.19000244140625,470.6000061035156,456.15423583984375,56439700,0.865
2021-12-27,472.05999755859375,472.010009765625,477.30999755859375,477.260009765625,462.6098327636719,56808600,0.85
2021-12-27,472.05999755859375,472.010009765625,477.30999755859375,477.260009765625,462.6098327636719,56808600,0.845
2021-12-28,477.7200012207031,476.05999755859375,478.80999755859375,476.8699951171875,462.23175048828125,47274600,0.86
2021-12-28,477.7200012207031,476.05999755859375,478.80999755859375,476.8699951171875,462.23175048828125,47274600,0.865
2021-12-29,476.9800109863281,475.9200134277344,478.55999755859375,477.4800109863281,462.82305908203125,54503000,0.88
2021-12-29,476.9800109863281,475.9200134277344,478.55999755859375,477.4800109863281,462.82305908203125,54503000,0.875
2021-12-30,477.92999267578125,475.6700134277344,479.0,476.1600036621094,461.5435791015625,55329000,0.89
2021-12-30,477.92999267578125,475.6700134277344,479.0,476.1600036621094,461.5435791015625,55329000,0.89
2021-12-31,475.6400146484375,474.6700134277344,476.8599853515625,474.9599914550781,460.38043212890625,65237400,0.86
